행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시,X좌표,Y좌표,집계구코드,읍면동
종로구,학원,다온스카이학원,서울특별시 종로구 계동길 61,종합(대),,"보습?논술,진학상담지도",0,20100712,20260607,954665.595914172,1953531.6877856,11010600010005,서울특별시_종로구_가회동
성북구,학원,아이가답이다미술학원,서울특별시 성북구 아리랑로16길 20,예능(대),예능(중),미술,70,20100709,20250601,957172.098397601,1955755.44575725,11080590020001,서울특별시_성북구_돈암2동
송파구,학원,이엘영어전문학원,서울특별시 송파구 송파대로42길 22,입시.검정 및 보습,보통교과,보습,100,20100712,20260329,965545.720007034,1945225.16287501,11240610020013,서울특별시_송파구_송파1동
송파구,학원,란스플로리스트꽃꽂이학원,서울특별시 송파구 백제고분로42길 8,기예(대),기예(중),"공예(종이접기,꽃꽂이,꽃기예),",225,20100709,20231018,965489.821414887,1945218.34292231,11240610020008,서울특별시_송파구_송파1동
강동구,학원,탑수학보습학원,서울특별시 강동구 상암로5길 83,입시.검정 및 보습,보통교과,"보습,",350,20100709,20231018,967158.936119769,1950581.77818891,11250580010002,서울특별시_강동구_암사2동
강동구,학원,파머스영어학원,서울특별시 강동구 명일로12길 10,입시.검정 및 보습,보통교과,보습,420,20100709,20260628,968655.620096867,1948316.59431418,11250710010003,서울특별시_강동구_둔촌2동
강동구,학원,홍글리쉬학원,서울특별시 강동구 고덕로27길 19,입시.검정 및 보습,보통교과,"보습,",90,20100709,20231018,967988.362379389,1950776.70983489,11250590010006,서울특별시_강동구_암사3동
송파구,학원,가락제2삼성영어보습학원,서울특별시 송파구 송이로14길 12,입시.검정 및 보습,보통교과,,70,20100713,20231018,966250.67602472,1944483.82374036,11240650010001,서울특별시_송파구_가락본동
성북구,교습소,소리샘바이올린교습소,서울특별시 성북구 성북로4길 52,예능(대),예능(중),바이올린 초급[60분*5회],27,20100713,20260712,956965.344502557,1955350.33925012,11080590010508,서울특별시_성북구_돈암2동
은평구,학원,박선생수학전문학원,서울특별시 은평구 백련산로 148,입시.검정 및 보습,보통교과,"보습,",40,20100713,20231018,949286.897298916,1955579.1085641,11120590010020,서울특별시_은평구_응암1동
서대문구,교습소,드림클래스수학교습소,서울특별시 서대문구 거북골로 53-18,입시.검정 및 보습,보통교과,고등수학,18,20100713,20231018,949042.480546816,1953354.34044431,11130700010010,서울특별시_서대문구_남가좌2동
도봉구,학원,청담클루빌어학원,서울특별시 도봉구 노해로70길 16,국제화,외국어,실용외국어(유아/초?중?고),84,20100715,20260329,960419.764497183,1961431.24346064,11100620030101,서울특별시_도봉구_창4동
강남구,학원,라미학원,서울특별시 강남구 논현로10길 16,입시.검정 및 보습,보통교과,보습?논술,105,20100714,20250810,960204.05362447,1941771.29881448,11230710010008,서울특별시_강남구_개포4동
노원구,교습소,성균관서당한자교습소,서울특별시 노원구 한글비석로 264,입시.검정 및 보습,보통교과,초등 한자기초,7,20100716,20250907,962692.076193196,1961366.41146178,11110600010201,서울특별시_노원구_중계본동
강서구,학원,시스템학원,서울특별시 강서구 강서로41길 32,입시.검정 및 보습,보통교과,보습,24,20100705,20250928,941301.010581023,1949684.54361884,11160580010020,서울특별시_강서구_화곡3동
양천구,학원,아드폰테스3관학원,서울특별시 양천구 목동중앙로 73,입시.검정 및 보습,보통교과,보습,360,20100714,20260426,944387.98149112,1948722.34684251,11150540010701,서울특별시_양천구_목4동
구로구,교습소,늘솔음악교습소,서울특별시 구로구 도림로 59,예능(대),예능(중),초급 바이엘(일50분*주5회*4.2주),32,20100715,20260201,946018.50128116,1943564.29462592,11170550020203,서울특별시_구로구_구로4동
도봉구,교습소,조이스피아노(JOYCEPIANO)음악교습소,서울특별시 도봉구 마들로 624,예능(대),예능(중),피아노 5,15,20100716,20260329,960020.074493292,1963013.15304028,11100550030101,서울특별시_도봉구_방학1동
구로구,교습소,박선생한문교습소,서울특별시 구로구 경인로 373?,입시.검정 및 보습,보통교과,"초등한자,한문(일90분*주2회*4.2주)",15,20100716,20231029,943596.98862097,1944375.96652725,11170610020005,서울특별시_구로구_고척1동
양천구,학원,라엘음악학원,서울특별시 양천구 신정로7길 60-2,예능(대),예능(중),음악,160,20030826,20260607,941471.0329437,1946091.20265859,11150660030001,서울특별시_양천구_신정3동
금천구,학원,눈높이러닝센터큰꿈학원,서울특별시 금천구 독산로 213,입시.검정 및 보습,보통교과,보습,675,20100707,20260607,947098.902700156,1940897.68922078,11180530010020,서울특별시_금천구_독산2동
구로구,학원,조이뮤직실용음악학원,서울특별시 구로구 고척로 176,예능(대),예능(중),음악,84,20100714,20250713,942833.039303967,1945156.94319452,11170620020002,서울특별시_구로구_고척2동
동대문구,교습소,주니아트미술교습소,서울특별시 동대문구 한천로46길 76,예능(대),예능(중),미술(고급)1,45,20100720,20260712,962264.370109668,1953642.59024733,11060880010019,서울특별시_동대문구_장안2동
양천구,교습소,클라비어음악교습소,서울특별시 양천구 목동남로2길 60-34,예능(대),,피아노1(일반),50,20100714,20231018,943690.025880552,1945469.78207722,11150700011201,서울특별시_양천구_신정7동
양천구,교습소,이화피아노교습소,서울특별시 양천구 목동로 212,예능(대),예능(중),초급1,12,20100719,20250525,944120.855156075,1947832.00116703,11150510010306,서울특별시_양천구_목1동
도봉구,학원,수학의힘앨리캠퍼스학원,서울특별시 도봉구 해등로16길 46,입시.검정 및 보습,보통교과,보습,55,20030828,20250608,959638.16144645,1961840.90365935,11100630010004,서울특별시_도봉구_창5동
성북구,학원,타임투잉글리쉬학원,서울특별시 성북구 북악산로 850,입시.검정 및 보습,보통교과,보습,384,20100721,20250126,957486.669895679,1955615.88694922,11080620030202,서울특별시_성북구_정릉1동
강동구,학원,YBM영어길동1센터보습학원,서울특별시 강동구 천호대로199길 19,입시.검정 및 보습,보통교과,보습,37,20100713,20240908,968882.943087029,1948736.99263601,11250740020052,서울특별시_강동구_길동
구로구,학원,흙이랑미술학원,서울특별시 구로구 경인로59길 8,예능(대),예능(중),미술,25,20100723,20260329,945505.453051204,1945414.35495674,11170510050001,서울특별시_구로구_신도림동
양천구,교습소,김범수학교습소,서울특별시 양천구 목동서로 400,입시.검정 및 보습,보통교과,수학(중),10,20100721,20231018,943410.847923373,1946520.01922121,11150640010208,서울특별시_양천구_신정1동
종로구,학원,김영편입학원,서울특별시 종로구 종로 68,인문사회(대),인문사회(중),성인고시,8080,20030901,20260315,954516.061311793,1952406.90024123,11010610020001,서울특별시_종로구_종로1·2·3·4가동
중랑구,교습소,"오늘도,쇼팽음악교습소",서울특별시 중랑구 용마산로 669,예능(대),예능(중),바이엘(고급),120,20100723,20250720,964557.334622854,1956961.71242424,11070690030106,서울특별시_중랑구_신내1동
중랑구,학원,중랑본간호학원,서울특별시 중랑구 망우로 319,직업기술,간호보조기술,간호조무사,193,20100723,20260315,963603.785625958,1955396.02252427,11070590010005,서울특별시_중랑구_상봉1동
강남구,학원,소자수학학원,서울특별시 강남구 선릉로 334,입시.검정 및 보습,보통교과,"보습?논술,",250,20100719,20231018,960368.375311548,1944574.90612883,11230630010020,서울특별시_강남구_대치4동
강남구,학원,디오영어학원,서울특별시 강남구 삼성로 212,입시.검정 및 보습,보통교과,"보습,",144,20100720,20231018,961460.632157607,1944173.90170305,11230790040112,서울특별시_강남구_대치2동
강남구,학원,강남미래간호학원,서울특별시 강남구 개포로82길 9-11,직업기술,간호보조기술,"간호조무사,",40,20100720,20231018,961812.526998726,1943384.22206747,11230800020002,서울특별시_강남구_개포2동
서초구,학원,한올국어논술학원,서울특별시 서초구 동작대로 198,입시.검정 및 보습,보통교과,"보습?논술,",280,20100720,20231018,954312.201475501,1944014.92029316,11220610010016,서울특별시_서초구_방배본동
송파구,학원,지혜의숲사고력보습학원,서울특별시 송파구 백제고분로19길 31,입시.검정 및 보습,보통교과,보습,16,20030829,20260201,963539.617535202,1945455.81096426,11240710010014,서울특별시_송파구_잠실본동
동작구,교습소,피보나치수학교습소,서울특별시 동작구 여의대방로36길 22,입시.검정 및 보습,보통교과,고등수학,9,20100712,20260719,949091.717933375,1945251.25070274,11200680020008,서울특별시_동작구_대방동
동작구,교습소,잼앤클래식음악교습소,서울특별시 동작구 성대로29길 67,예능(대),예능(중),바이엘,45,20100721,20260719,950267.862342955,1944789.75629806,11200560010040,서울특별시_동작구_상도4동
송파구,교습소,봄아트미술교습소,서울특별시 송파구 오금로27길 41,예능(대),예능(중),초급1(주1회120분),20,20100726,20231018,966442.347836835,1945654.17273219,11240570010002,서울특별시_송파구_방이1동
성북구,교습소,쿤스트바움미술교습소,서울특별시 성북구 오패산로 46,예능(대),예능(중),미술 초급1,56,20100726,20240519,959394.98925315,1956369.65797307,11080710010210,서울특별시_성북구_월곡1동
관악구,학원,댄스조아무용학원,서울특별시 관악구 조원로2길 46,기예(대),기예(중),"무용(전통무용,현대무용)",380,20100727,20260201,947083.702943679,1942672.30964489,11210720010007,서울특별시_관악구_조원동
도봉구,학원,포인댄스학원,서울특별시 도봉구 마들로11길 73,기타(대),기타(중),기타(소),180,20100726,20250330,960219.612255191,1961616.09069974,11100620020001,서울특별시_도봉구_창4동
양천구,교습소,신월지엘이토론하는아이들국어교습소,서울특별시 양천구 오목로 39-17,입시.검정 및 보습,보통교과,초등,12,20100723,20260712,941814.360745956,1947246.61346603,11150600010011,서울특별시_양천구_신월4동
강서구,학원,청암미술학원,서울특별시 강서구 등촌로39길 17-7,예능(대),예능(중),미술,94,20100728,20241215,943574.086644496,1949748.54551619,11160530010004,서울특별시_강서구_등촌2동
영등포구,학원,영등포리더스간호학원,서울특별시 영등포구 영중로 46,직업기술,간호보조기술,간호조무사,100,20100729,20260809,947436.204957951,1946962.26692044,11190740050005,서울특별시_영등포구_영등포동
양천구,학원,목동리드인아소비학원,서울특별시 양천구 목동서로 35,입시.검정 및 보습,보통교과,보습?논술,160,20100729,20260607,945411.002177537,1948881.46624746,11150710010001,서울특별시_양천구_목5동
성북구,교습소,사고와공감논술교습소,서울특별시 성북구 화랑로48길 16,입시.검정 및 보습,보통교과,,18,20100729,20240428,961831.020792731,1957183.17615781,11080850010105,서울특별시_성북구_석관동
서초구,학원,미소꽃예술학원,서울특별시 서초구 청계산로 203,기예(대),기예(중),"공예(종이접기,꽃꽂이,꽃기예),",536,20100723,20231018,960760.001209575,1938776.88876429,11220680030003,서울특별시_서초구_내곡동
강북구,학원,GnB영어학원,서울특별시 강북구 삼양로19길 25,입시.검정 및 보습,보통교과,보습,210,20100721,20241215,957702.73956814,1957335.26331245,11090730010303,서울특별시_강북구_삼각산동
동대문구,학원,월광음악학원,서울특별시 동대문구 신이문로9길 5-2,예능(대),예능(중),음악,190,20030827,20250330,961482.48490392,1956077.99282604,11060900010010,서울특별시_동대문구_이문2동
광진구,학원,영앤진자기주도학원,서울특별시 광진구 광나루로 602,입시.검정 및 보습,보통교과,"보습,",40,20100802,20260607,964196.21029277,1949240.52418343,11050620010020,서울특별시_광진구_구의3동
종로구,교습소,현음피아노교습소,서울특별시 종로구 종로3길 38,예능(대),예능(중),,15,20100803,20250420,954037.71809171,1952651.53237969,11010610030002,서울특별시_종로구_종로1·2·3·4가동
강남구,학원,틈미술학원,서울특별시 강남구 테헤란로4길 38-3,기예(대),기예(중),미술,200,20100729,20240225,958484.04344462,1944165.5906696,11230640040021,서울특별시_강남구_역삼1동
